SW,MWCO,CA,ZP,Permeance,Rejection
1.674270557,500,82,-1,2.328042328,0.217354933
1.674270557,500,82,-1,2.328042328,0.493301746
1.674270557,500,82,-1,2.328042328,0.593346075
1.674270557,500,82,-1,2.328042328,0.399268543
1.674270557,500,82,-1,2.328042328,0.404992856
1.674270557,500,82,-1,2.328042328,0.122917712
1.674270557,500,82,-1,2.328042328,0.004632242
1.674270557,500,82,-1,2.328042328,0.267033834
1.674270557,500,82,-1,2.328042328,0.367438554
1.674270557,500,82,-1,2.328042328,-0.037067744
1.674270557,500,82,-1,2.328042328,0.085099095
1.674270557,500,82,-1,2.328042328,-0.011475538
1.674270557,500,82,-1,2.328042328,0.23206064
1.674270557,500,82,-1,2.328042328,0.150320332
1.674270557,500,82,-1,2.328042328,0.496633723
1.674270557,500,82,-1,2.328042328,0.614471543
1.674270557,500,82,-1,2.328042328,0.09054777
1.674270557,500,82,-1,2.328042328,0.265101602
1.674270557,500,82,-1,2.328042328,0.149559823
1.674270557,500,82,-1,2.328042328,0.228817479
1.674270557,500,82,-1,2.328042328,0.187626656
1.674270557,500,82,-1,2.328042328,0.59746147
1.674270557,500,82,-1,2.328042328,-0.046955851
1.674270557,500,82,-1,2.328042328,0.035175612
1.674270557,500,82,-1,2.328042328,0.718703406
1.674270557,500,82,-1,2.328042328,0.396525933
1.674270557,500,82,-1,2.328042328,0.929161249
1.674270557,500,82,-1,2.328042328,0.001967964
1.674270557,500,82,-1,2.328042328,0.138539067
1.674270557,500,82,-1,2.328042328,0.039108037
1.674270557,500,82,-1,2.328042328,0.463798202
1.674270557,500,82,-1,2.328042328,-0.029826575
1.674270557,500,82,-1,2.328042328,0.017794056
1.674270557,500,82,-1,2.328042328,-0.014346011
1.674270557,500,82,-1,2.328042328,0.518787234
1.674270557,500,82,-1,2.328042328,0.147609147
1.674270557,500,82,-1,2.328042328,0.203634701
1.674270557,500,82,-1,2.328042328,0.069937782
1.674270557,500,82,-1,2.328042328,0.029427411
1.674270557,500,82,-1,2.328042328,0.161215778
1.674270557,500,82,-1,2.328042328,0.369192063
1.674270557,500,82,-1,2.328042328,0.184693289
1.674270557,500,82,-1,2.328042328,0.206296485
1.674270557,500,82,-1,2.328042328,0.408960295
1.674270557,500,82,-1,2.328042328,0.651366138
1.674270557,500,82,-1,2.328042328,0.310573201
1.674270557,500,82,-1,2.328042328,0.571551842
1.674270557,500,82,-1,2.328042328,-0.007742772
1.674270557,500,82,-1,2.328042328,0.184555619
1.674270557,500,82,-1,2.328042328,-0.010445716
1.674270557,500,82,-1,2.328042328,0.802975198
1.674270557,500,82,-1,2.328042328,0.162189131
1.674270557,500,82,-1,2.328042328,0.074237973
1.674270557,500,82,-1,2.328042328,0.179848488
1.674270557,500,82,-1,2.328042328,-0.024091806
1.674270557,500,82,-1,2.328042328,0.806242573
1.674270557,500,82,-1,2.328042328,0.194734908
1.674270557,500,82,-1,2.328042328,0.589174746
1.674270557,500,82,-1,2.328042328,0.706623141
1.674270557,500,82,-1,2.328042328,0.067712437
1.674270557,500,82,-1,2.328042328,0.572583948
1.674270557,500,82,-1,2.328042328,0.039977352
1.674270557,500,82,-1,2.328042328,0.495696994
1.674270557,500,82,-1,2.328042328,0.269114319
1.674270557,500,82,-1,2.328042328,0.014201683
1.674270557,500,82,-1,2.328042328,0.737662292
1.674270557,500,82,-1,2.328042328,0.458233877
1.674270557,500,82,-1,2.328042328,0.669938576
1.674270557,500,82,-1,2.328042328,0.733361709
1.674270557,500,82,-1,2.328042328,0.001294423
1.674270557,500,82,-1,2.328042328,-0.170459029
1.674270557,500,82,-1,2.328042328,0.308461258
1.674270557,500,82,-1,2.328042328,0.13229538
1.674270557,500,82,-1,2.328042328,0.950480111
1.674270557,500,82,-1,2.328042328,-0.009745925
1.674270557,500,82,-1,2.328042328,0.152407888
1.674270557,500,82,-1,2.328042328,0.020553145
1.674270557,500,82,-1,2.328042328,0.051965886
1.674270557,500,82,-1,2.328042328,0.333731083
1.674270557,500,82,-1,2.328042328,-0.017792173
1.674270557,500,82,-1,2.328042328,0.290383612
1.674270557,500,82,-1,2.328042328,0.064448826
1.674270557,500,82,-1,2.328042328,0.107465597
1.674270557,500,82,-1,2.328042328,0.774930591
1.674013921,500,82,-1,2.314814815,-0.009289754
1.674013921,500,82,-1,2.314814815,0.10630105
1.674013921,500,82,-1,2.314814815,0.50025325
1.674013921,500,82,-1,2.314814815,0.523323029
1.674013921,500,82,-1,2.314814815,-0.053664948
1.674013921,500,82,-1,2.314814815,-0.014820249
1.674013921,500,82,-1,2.314814815,0.037958303
1.674013921,500,82,-1,2.314814815,0.010616591
1.674013921,500,82,-1,2.314814815,0.125089022
1.674013921,500,82,-1,2.314814815,0.656310438
1.674013921,500,82,-1,2.314814815,0.24963292
1.674013921,500,82,-1,2.314814815,0.448336914
1.674013921,500,82,-1,2.314814815,0.509420851
1.674013921,500,82,-1,2.314814815,0.922092524
1.674013921,500,82,-1,2.314814815,0.188238625
1.674013921,500,82,-1,2.314814815,-0.04216862
1.674013921,500,82,-1,2.314814815,0.563353013
1.674013921,500,82,-1,2.314814815,0.091889954
1.674013921,500,82,-1,2.314814815,0.69068567
1.674013921,500,82,-1,2.314814815,0.258885886
1.674013921,500,82,-1,2.314814815,0.251343494
1.674013921,500,82,-1,2.314814815,0.386152964
1.674013921,500,82,-1,2.314814815,0.890385415
1.674013921,500,82,-1,2.314814815,0.191049782
1.674013921,500,82,-1,2.314814815,0.032116996
1.674013921,500,82,-1,2.314814815,0.452681138
1.674013921,500,82,-1,2.314814815,0.331376197
1.674013921,500,82,-1,2.314814815,0.714969787
1.674013921,500,82,-1,2.314814815,0.156408325
1.674013921,500,82,-1,2.314814815,0.214359377
1.674013921,500,82,-1,2.314814815,0.280081635
1.674013921,500,82,-1,2.314814815,0.64198202
1.674013921,500,82,-1,2.314814815,-0.063244565
1.674013921,500,82,-1,2.314814815,0.28754944
1.674013921,500,82,-1,2.314814815,0.109586671
1.674013921,500,82,-1,2.314814815,-0.080927001
1.674013921,500,82,-1,2.314814815,0.394404213
1.674013921,500,82,-1,2.314814815,0.770444165
1.674013921,500,82,-1,2.314814815,-0.082350414
1.674013921,500,82,-1,2.314814815,0.179385271
1.674013921,500,82,-1,2.314814815,0.052755315
1.674013921,500,82,-1,2.314814815,0.495152914
1.674013921,500,82,-1,2.314814815,0.424043327
1.674013921,500,82,-1,2.314814815,0.279522755
1.674013921,500,82,-1,2.314814815,-0.046646595
1.674013921,500,82,-1,2.314814815,0.112949847
1.674013921,500,82,-1,2.314814815,0.413967057
1.674013921,500,82,-1,2.314814815,0.100990109
1.674013921,500,82,-1,2.314814815,0.28996442
1.674013921,500,82,-1,2.314814815,0.153727693
1.674013921,500,82,-1,2.314814815,-0.03707509
1.674013921,500,82,-1,2.314814815,0.214510117
1.674013921,500,82,-1,2.314814815,0.13208621
1.674013921,500,82,-1,2.314814815,0.889181095
1.674013921,500,82,-1,2.314814815,0.237924338
1.674013921,500,82,-1,2.314814815,0.177776089
1.674013921,500,82,-1,2.314814815,0.006630497
1.674013921,500,82,-1,2.314814815,0.370666906
1.674013921,500,82,-1,2.314814815,0.04648849
1.674013921,500,82,-1,2.314814815,0.282799817
1.674013921,500,82,-1,2.314814815,-0.059888603
1.674013921,500,82,-1,2.314814815,0.315512557
1.674013921,500,82,-1,2.314814815,0.090404364
1.674013921,500,82,-1,2.314814815,-0.184691448
1.674013921,500,82,-1,2.314814815,0.047404657
1.674013921,500,82,-1,2.314814815,-0.082120933
1.674013921,500,82,-1,2.314814815,0.272396225
1.674013921,500,82,-1,2.314814815,-0.044124008
1.674013921,500,82,-1,2.314814815,0.006735286
1.674013921,500,82,-1,2.314814815,0.826278261
1.674013921,500,82,-1,2.314814815,0.283560403
1.674013921,500,82,-1,2.314814815,0.550154899
1.674013921,500,82,-1,2.314814815,0.367843987
1.674013921,500,82,-1,2.314814815,-0.029612352
1.674013921,500,82,-1,2.314814815,0.075793985
1.674013921,500,82,-1,2.314814815,0.075197507
1.674013921,500,82,-1,2.314814815,0.155448583
1.674013921,500,82,-1,2.314814815,0.121911426
1.674013921,500,82,-1,2.314814815,0.40046425
1.674013921,500,82,-1,2.314814815,0.556923023
1.674013921,500,82,-1,2.314814815,0.064222919
1.674013921,500,82,-1,2.314814815,0.211583226
1.674013921,500,82,-1,2.314814815,0.020987928
1.674013921,500,82,-1,2.314814815,0.793916099
1.674013921,500,82,-1,2.314814815,0.253900209
1.674013921,500,82,-1,2.314814815,0.16306605
1.674013921,500,82,-1,2.314814815,-0.079539189
1.674013921,500,82,-1,2.314814815,-0.066925057
1.674013921,500,82,-1,2.314814815,-0.003771545
1.674013921,500,82,-1,2.314814815,0.287093869
1.674013921,500,82,-1,2.314814815,0.142207914
1.674013921,500,82,-1,2.314814815,0.226152925
1.674013921,500,82,-1,2.314814815,0.421964663
1.674013921,500,82,-1,2.314814815,0.316320784
1.674013921,500,82,-1,2.314814815,-0.021140216
1.674013921,500,82,-1,2.314814815,0.547429938
1.338009172,300,59,-37.5,0.066137566,0.160778983
1.338009172,300,59,-37.5,0.066137566,0.897369148
1.338009172,300,59,-37.5,0.066137566,0.076198792
1.338009172,300,59,-37.5,0.066137566,0.003668519
1.338009172,300,59,-37.5,0.066137566,0.853419439
1.338009172,300,59,-37.5,0.066137566,0.753952435
1.338009172,300,59,-37.5,0.066137566,0.988139315
1.338009172,300,59,-37.5,0.066137566,0.095031002
1.338009172,300,59,-37.5,0.066137566,0.334413745
1.338009172,300,59,-37.5,0.066137566,0.690223266
1.338009172,300,59,-37.5,0.066137566,0.93725555
1.338009172,300,59,-37.5,0.066137566,0.474291808
1.338009172,300,59,-37.5,0.066137566,0.50463971
1.338009172,300,59,-37.5,0.066137566,0.769687713
1.338009172,300,59,-37.5,0.066137566,0.810714115
1.338009172,300,59,-37.5,0.066137566,0.204307718
1.338009172,300,59,-37.5,0.066137566,0.885709593
1.338009172,300,59,-37.5,0.066137566,0.518609448
1.338009172,300,59,-37.5,0.066137566,0.319612582
1.338009172,300,59,-37.5,0.066137566,0.973508139
1.338009172,300,59,-37.5,0.066137566,0.766357345
1.338009172,300,59,-37.5,0.066137566,0.369714528
1.338009172,300,59,-37.5,0.066137566,0.101596645
1.338009172,300,59,-37.5,0.066137566,0.450785813
1.338009172,300,59,-37.5,0.066137566,0.26518926
1.338009172,300,59,-37.5,0.066137566,0.408560363
1.338009172,300,59,-37.5,0.066137566,0.116871885
1.338009172,300,59,-37.5,0.066137566,-0.015724997
1.338009172,300,59,-37.5,0.066137566,0.81014939
1.338009172,300,59,-37.5,0.066137566,0.252947972
1.338009172,300,59,-37.5,0.066137566,-0.199602499
1.338009172,300,59,-37.5,0.066137566,0.483109586
1.338009172,300,59,-37.5,0.066137566,0.830883054
1.338009172,300,59,-37.5,0.066137566,-0.008184295
1.338009172,300,59,-37.5,0.066137566,0.839708915
1.338009172,300,59,-37.5,0.066137566,0.925121964
1.338009172,300,59,-37.5,0.066137566,0.885569699
1.338009172,300,59,-37.5,0.066137566,0.14808957
1.338009172,300,59,-37.5,0.066137566,0.874105221
1.338009172,300,59,-37.5,0.066137566,0.526784582
1.338009172,300,59,-37.5,0.066137566,0.119841556
1.338009172,300,59,-37.5,0.066137566,0.825290031
1.338009172,300,59,-37.5,0.066137566,-0.048178653
1.338009172,300,59,-37.5,0.066137566,0.292857436
1.338009172,300,59,-37.5,0.066137566,0.43052719
1.338009172,300,59,-37.5,0.066137566,0.840157527
1.338009172,300,59,-37.5,0.066137566,0.544131124
1.338009172,300,59,-37.5,0.066137566,0.966570855
1.338009172,300,59,-37.5,0.066137566,0.40211304
1.338009172,300,59,-37.5,0.066137566,0.275269643
1.338009172,300,59,-37.5,0.066137566,0.39616988
1.338009172,300,59,-37.5,0.066137566,0.52412319
1.338009172,300,59,-37.5,0.066137566,0.012857842
1.338009172,300,59,-37.5,0.066137566,0.175180827
1.338009172,300,59,-37.5,0.066137566,0.175608464
1.338009172,300,59,-37.5,0.066137566,0.747504877
1.338009172,300,59,-37.5,0.066137566,0.836932662
1.778871883,500,82,-1,1.362433862,0.141632104
1.778871883,500,82,-1,1.362433862,0.471145219
1.778871883,500,82,-1,1.362433862,0.297192977
1.778871883,500,82,-1,1.362433862,0.108281859
1.778871883,500,82,-1,1.362433862,0.242786142
1.778871883,500,82,-1,1.362433862,0.060235428
1.778871883,500,82,-1,1.362433862,0.00924294
1.778871883,500,82,-1,1.362433862,0.42385446
1.778871883,500,82,-1,1.362433862,0.41391365
1.778871883,500,82,-1,1.362433862,0.151685037
1.778871883,500,82,-1,1.362433862,-0.051213936
1.778871883,500,82,-1,1.362433862,-0.129853335
1.778871883,500,82,-1,1.362433862,-0.09821931
1.778871883,500,82,-1,1.362433862,-0.095828155
1.778871883,500,82,-1,1.362433862,0.021516836
1.778871883,500,82,-1,1.362433862,0.075762011
1.778871883,500,82,-1,1.362433862,0.155622527
1.778871883,500,82,-1,1.362433862,-0.022766923
1.778871883,500,82,-1,1.362433862,-0.030045011
1.778871883,500,82,-1,1.362433862,0.192676097
1.778871883,500,82,-1,1.362433862,-0.055957648
1.778871883,500,82,-1,1.362433862,0.328218389
1.778871883,500,82,-1,1.362433862,-0.094672031
1.778871883,500,82,-1,1.362433862,0.06654763
1.778871883,500,82,-1,1.362433862,-0.078155886
1.778871883,500,82,-1,1.362433862,0.206133224
1.778871883,500,82,-1,1.362433862,0.024706911
1.778871883,500,82,-1,1.362433862,0.028384448
1.778871883,500,82,-1,1.362433862,0.219593387
1.778871883,500,82,-1,1.362433862,-0.003492233
1.778871883,500,82,-1,1.362433862,-0.050247611
1.778871883,500,82,-1,1.362433862,0.431824594
1.778871883,500,82,-1,1.362433862,0.25533668
1.778871883,500,82,-1,1.362433862,0.068931938
1.778871883,500,82,-1,1.362433862,0.26772768
1.778871883,500,82,-1,1.362433862,-0.097353418
1.778871883,500,82,-1,1.362433862,0.213921149
1.778871883,500,82,-1,1.362433862,0.085182016
1.778871883,500,82,-1,1.362433862,-0.060046289
1.778871883,500,82,-1,1.362433862,0.072865541
1.778871883,500,82,-1,1.362433862,0.314563299
1.778871883,500,82,-1,1.362433862,-0.118214234
1.778871883,500,82,-1,1.362433862,0.244244788
1.778871883,500,82,-1,1.362433862,0.003504033
1.778871883,500,82,-1,1.362433862,0.562446717
1.778871883,500,82,-1,1.362433862,0.357915691
1.778871883,500,82,-1,1.362433862,-0.042810898
1.778871883,500,82,-1,1.362433862,-0.050105249
1.541984733,200,34,-15,28.75928816,0.0403858
1.541984733,200,34,-15,28.75928816,-0.001104919
1.541984733,200,34,-15,28.75928816,0.05282475
1.541984733,200,34,-15,28.75928816,0.465372758
1.541984733,200,34,-15,28.75928816,0.001258083
1.541984733,200,34,-15,28.75928816,0.053914492
1.541984733,200,34,-15,28.75928816,0.273924535
1.541984733,200,34,-15,28.75928816,0.012803801
1.541984733,200,34,-15,28.75928816,0.106002758
1.541984733,200,34,-15,28.75928816,-0.013546624
1.541984733,200,34,-15,28.75928816,0.061454393
1.541984733,200,34,-15,28.75928816,0.0000329
1.541984733,200,34,-15,28.75928816,0.107410124
1.541984733,200,34,-15,28.75928816,-0.004103322
1.541984733,200,34,-15,28.75928816,0.24950995
1.541984733,200,34,-15,28.75928816,0.008535593
1.541984733,200,34,-15,28.75928816,-0.035805185
1.541984733,200,34,-15,28.75928816,0.009915133
1.541984733,200,34,-15,28.75928816,0.040020463
1.541984733,200,34,-15,28.75928816,0.249774216
1.541984733,200,34,-15,28.75928816,0.063040785
1.541984733,200,34,-15,28.75928816,-0.000112698
1.541984733,200,34,-15,28.75928816,0.175614656
1.541984733,200,34,-15,28.75928816,-0.018886199
1.541984733,200,34,-15,28.75928816,0.098204518
1.541984733,200,34,-15,28.75928816,0.060000778
1.541984733,200,34,-15,28.75928816,-0.001549507
1.541984733,200,34,-15,28.75928816,-0.012431522
1.541984733,200,34,-15,28.75928816,-0.003048617
1.541984733,200,34,-15,28.75928816,-0.006467368
1.541984733,200,34,-15,28.75928816,-0.009814555
1.541984733,200,34,-15,28.75928816,-0.024297521
1.541984733,200,34,-15,28.75928816,-0.009708443
1.541984733,200,34,-15,28.75928816,0.620895359
1.541984733,200,34,-15,28.75928816,0.001717664
1.541984733,200,34,-15,28.75928816,0.073202101
1.541984733,200,34,-15,28.75928816,-0.034838812
1.541984733,200,34,-15,28.75928816,0.025755596
1.541984733,200,34,-15,28.75928816,-0.015163531
1.541984733,200,34,-15,28.75928816,-0.011214589
1.541984733,200,34,-15,28.75928816,0.116763168
1.541984733,200,34,-15,28.75928816,-0.015775371
1.541984733,200,34,-15,28.75928816,0.003600141
1.541984733,200,34,-15,28.75928816,0.000762
1.541984733,200,34,-15,28.75928816,0.001225103
1.541984733,200,34,-15,28.75928816,0.046057417
1.541984733,200,34,-15,28.75928816,0.328071363
1.541984733,200,34,-15,28.75928816,0.056158455
1.541984733,200,34,-15,28.75928816,-0.027053386
1.541984733,200,34,-15,28.75928816,-0.012222121
1.541984733,200,34,-15,28.75928816,0.20613862
1.565696302,200,34,-15,3.121693122,0.062054829
1.565696302,200,34,-15,3.121693122,-0.00856704
1.565696302,200,34,-15,3.121693122,-0.014711526
1.565696302,200,34,-15,3.121693122,-0.008317855
1.565696302,200,34,-15,3.121693122,-0.007986268
1.565696302,200,34,-15,3.121693122,0.105721319
1.565696302,200,34,-15,3.121693122,0.021698388
1.565696302,200,34,-15,3.121693122,-0.010001399
1.565696302,200,34,-15,3.121693122,-0.058915978
1.565696302,200,34,-15,3.121693122,0.048282218
1.565696302,200,34,-15,3.121693122,0.026786736
1.565696302,200,34,-15,3.121693122,-0.016476508
1.565696302,200,34,-15,3.121693122,0.002312513
1.565696302,200,34,-15,3.121693122,-0.074021423
1.565696302,200,34,-15,3.121693122,0.006453531
1.565696302,200,34,-15,3.121693122,-0.063194583
1.565696302,200,34,-15,3.121693122,-0.061267999
1.565696302,200,34,-15,3.121693122,-0.075823058
1.565696302,200,34,-15,3.121693122,-0.040046468
1.565696302,200,34,-15,3.121693122,-0.019708661
1.565696302,200,34,-15,3.121693122,0.048560396
1.565696302,200,34,-15,3.121693122,-0.058377637
1.565696302,200,34,-15,3.121693122,-0.064477932
1.565696302,200,34,-15,3.121693122,-0.031361669
1.565696302,200,34,-15,3.121693122,0.055914058
1.565696302,200,34,-15,3.121693122,-0.014802396
1.565696302,200,34,-15,3.121693122,0.045062895
1.565696302,200,34,-15,3.121693122,-0.085957205
1.565696302,200,34,-15,3.121693122,-0.024861926
1.565696302,200,34,-15,3.121693122,-0.048458916
1.565696302,200,34,-15,3.121693122,-0.013622994
1.565696302,200,34,-15,3.121693122,0.031255305
1.565696302,200,34,-15,3.121693122,0.0297522
1.565696302,200,34,-15,3.121693122,-0.055553236
1.565696302,200,34,-15,3.121693122,-0.034269745
1.565696302,200,34,-15,3.121693122,-0.012217812
1.565696302,200,34,-15,3.121693122,-0.064477093
1.565696302,200,34,-15,3.121693122,0.027869302
1.565696302,200,34,-15,3.121693122,-0.082142641
1.565696302,200,34,-15,3.121693122,-0.011011177
1.565696302,200,34,-15,3.121693122,-0.035830255
1.565696302,200,34,-15,3.121693122,0.027174524
1.565696302,200,34,-15,3.121693122,-0.054465691
1.565696302,200,34,-15,3.121693122,-0.030794688
1.565696302,200,34,-15,3.121693122,0.052053955
1.565696302,200,34,-15,3.121693122,0.034283601
1.565696302,200,34,-15,3.121693122,-0.053379251
1.565696302,200,34,-15,3.121693122,-0.023413599
1.565696302,200,34,-15,3.121693122,-0.060503911
1.606425703,200,34,-15,2.960758377,0.666377989
1.606425703,200,34,-15,2.960758377,0.863458497
1.606425703,200,34,-15,2.960758377,0.779319904
1.606425703,200,34,-15,2.960758377,0.946418759
1.606425703,200,34,-15,2.960758377,0.412286948
1.606425703,200,34,-15,2.960758377,0.711560133
1.606425703,200,34,-15,2.960758377,0.976864645
1.606425703,200,34,-15,2.960758377,0.663726929
1.606425703,200,34,-15,2.960758377,0.84278054
1.606425703,200,34,-15,2.960758377,0.598220577
1.606425703,200,34,-15,2.960758377,0.65047151
1.606425703,200,34,-15,2.960758377,0.9821832
1.606425703,200,34,-15,2.960758377,0.394008039
1.606425703,200,34,-15,2.960758377,0.827466644
1.606425703,200,34,-15,2.960758377,0.957293629
1.606425703,200,34,-15,2.960758377,0.819950369
1.606425703,200,34,-15,2.960758377,0.983200616
1.606425703,200,34,-15,2.960758377,0.461052536
1.606425703,200,34,-15,2.960758377,0.988180734
1.606425703,200,34,-15,2.960758377,0.306352986
1.606425703,200,34,-15,2.960758377,0.940208535
1.606425703,200,34,-15,2.960758377,0.760644946
1.606425703,200,34,-15,2.960758377,0.476196403
1.606425703,200,34,-15,2.960758377,0.488825187
1.606425703,200,34,-15,2.960758377,0.7050101
1.606425703,200,34,-15,2.960758377,0.135351634
1.606425703,200,34,-15,2.960758377,0.72075707
1.606425703,200,34,-15,2.960758377,0.923840776
1.606425703,200,34,-15,2.960758377,0.990620756
1.606425703,200,34,-15,2.960758377,0.361386695
1.606425703,200,34,-15,2.960758377,0.978694685
1.606425703,200,34,-15,2.960758377,0.393242525
1.606425703,200,34,-15,2.960758377,0.879326237
1.606425703,200,34,-15,2.960758377,0.402053212
1.606425703,200,34,-15,2.960758377,0.622417284
1.606425703,200,34,-15,2.960758377,0.987370263
1.606425703,200,34,-15,2.960758377,0.993068873
1.606425703,200,34,-15,2.960758377,0.467561733
1.606425703,200,34,-15,2.960758377,0.994167831
1.606425703,200,34,-15,2.960758377,0.97707671
1.606425703,200,34,-15,2.960758377,0.615222805
1.606425703,200,34,-15,2.960758377,0.893028452
1.606425703,200,34,-15,2.960758377,0.864651253
1.606425703,200,34,-15,2.960758377,0.551232012
1.606425703,200,34,-15,2.960758377,0.985587903
1.606425703,200,34,-15,2.960758377,0.503972809
1.606425703,200,34,-15,2.960758377,0.732198925
1.606425703,200,34,-15,2.960758377,1
1.606425703,200,34,-15,2.960758377,0.976645362
1.606425703,200,34,-15,2.960758377,0.815860341
1.606425703,200,34,-15,2.960758377,0.800527767
1.606425703,200,34,-15,2.960758377,0.986998462
1.606425703,200,34,-15,2.960758377,0.587519479
1.606425703,200,34,-15,2.960758377,0.707707848
1.606425703,200,34,-15,2.960758377,0.745527774
1.606425703,200,34,-15,2.960758377,1
1.606425703,200,34,-15,2.960758377,0.556157476
1.606425703,200,34,-15,2.960758377,0.944035539
1.606425703,200,34,-15,2.960758377,0.784483554
1.606425703,200,34,-15,2.960758377,0.110737176
1.606425703,200,34,-15,2.960758377,0.410835431
1.606425703,200,34,-15,2.960758377,0.725425898
1.606425703,200,34,-15,2.960758377,0.987784812
1.606425703,200,34,-15,2.960758377,0.703489937
1.606425703,200,34,-15,2.960758377,0.649957876
1.606425703,200,34,-15,2.960758377,0.282419227
1.606425703,200,34,-15,2.960758377,0.328193273
1.606425703,200,34,-15,2.960758377,0.116292924
1.606425703,200,34,-15,2.960758377,0.831257575
1.606425703,200,34,-15,2.960758377,0.988841803
1.606425703,200,34,-15,2.960758377,0.987548174
1.606425703,200,34,-15,2.960758377,0.785252499
1.606425703,200,34,-15,2.960758377,0.381431921
1.606425703,200,34,-15,2.960758377,0.574059774
1.606425703,200,34,-15,2.960758377,0.595277377
1.606425703,200,34,-15,2.960758377,0.747321803
1.606425703,200,34,-15,2.960758377,0.894857413
1.606425703,200,34,-15,2.960758377,0.791133998
1.606425703,200,34,-15,2.960758377,0.526881974
1.606425703,200,34,-15,2.960758377,0.821617762
1.606425703,200,34,-15,2.960758377,0.723519175
1.606425703,200,34,-15,2.960758377,0.863384333
1.606425703,200,34,-15,2.960758377,0.978846821
1.606425703,200,34,-15,2.960758377,0.823146343
1.606425703,200,34,-15,2.960758377,0.652004913
1.606425703,200,34,-15,2.960758377,0.920627362
1.606425703,200,34,-15,2.960758377,0.860315711
1.606425703,200,34,-15,2.960758377,0.759192572
1.606425703,200,34,-15,2.960758377,0.506920261
1.606425703,200,34,-15,2.960758377,0.555539349
1.606425703,200,34,-15,2.960758377,0.993590692
1.606425703,200,34,-15,2.960758377,0.938446547
1.606425703,200,34,-15,2.960758377,0.562004166
1.606425703,200,34,-15,2.960758377,0.775906921
1.606425703,200,34,-15,2.960758377,0.749200848
1.606425703,200,34,-15,2.960758377,0.896878876
1.773234201,200,34,-15,3.677248677,0.598721953
1.773234201,200,34,-15,3.677248677,0.531286641
1.773234201,200,34,-15,3.677248677,0.824840266
1.773234201,200,34,-15,3.677248677,0.617122604
1.773234201,200,34,-15,3.677248677,0.588559525
1.773234201,200,34,-15,3.677248677,0.638951876
1.773234201,200,34,-15,3.677248677,0.387468386
1.773234201,200,34,-15,3.677248677,0.938257594
1.773234201,200,34,-15,3.677248677,0.911397147
1.773234201,200,34,-15,3.677248677,0.634375461
1.773234201,200,34,-15,3.677248677,0.785853465
1.773234201,200,34,-15,3.677248677,0.97792551
1.773234201,200,34,-15,3.677248677,0.850494813
1.773234201,200,34,-15,3.677248677,0.771984669
1.773234201,200,34,-15,3.677248677,0.064545101
1.773234201,200,34,-15,3.677248677,0.949125864
1.773234201,200,34,-15,3.677248677,0.407729806
1.773234201,200,34,-15,3.677248677,0.989782788
1.773234201,200,34,-15,3.677248677,0.248245074
1.773234201,200,34,-15,3.677248677,0.738590277
1.773234201,200,34,-15,3.677248677,0.759604947
1.773234201,200,34,-15,3.677248677,0.618759999
1.773234201,200,34,-15,3.677248677,0.248582434
1.773234201,200,34,-15,3.677248677,0.969423014
1.773234201,200,34,-15,3.677248677,0.820844097
1.773234201,200,34,-15,3.677248677,0.997275117
1.773234201,200,34,-15,3.677248677,0.934278813
1.773234201,200,34,-15,3.677248677,0.651907134
1.773234201,200,34,-15,3.677248677,0.896376832
1.773234201,200,34,-15,3.677248677,0.238492487
1.773234201,200,34,-15,3.677248677,0.952584643
1.773234201,200,34,-15,3.677248677,0.371189358
1.773234201,200,34,-15,3.677248677,0.129199931
1.773234201,200,34,-15,3.677248677,0.914957893
1.773234201,200,34,-15,3.677248677,0.108951449
1.773234201,200,34,-15,3.677248677,0.475062079
1.773234201,200,34,-15,3.677248677,0.491801633
1.773234201,200,34,-15,3.677248677,0.934660109
1.773234201,200,34,-15,3.677248677,0.266493021
1.773234201,200,34,-15,3.677248677,0.72998472
1.773234201,200,34,-15,3.677248677,0.93903646
1.773234201,200,34,-15,3.677248677,0.581814766
1.773234201,200,34,-15,3.677248677,0.533148592
1.773234201,200,34,-15,3.677248677,0.4142587
1.773234201,200,34,-15,3.677248677,0.59772333
1.773234201,200,34,-15,3.677248677,0.447349277
1.773234201,200,34,-15,3.677248677,0.907790276
1.773234201,200,34,-15,3.677248677,0.960567896
1.773234201,200,34,-15,3.677248677,0.684621218
1.773234201,200,34,-15,3.677248677,0.693973298
1.773234201,200,34,-15,3.677248677,0.771888137
1.773234201,200,34,-15,3.677248677,0.576720898
1.773234201,200,34,-15,3.677248677,0.995416252
1.773234201,200,34,-15,3.677248677,0.890845124
1.773234201,200,34,-15,3.677248677,0.945801985
1.773234201,200,34,-15,3.677248677,0.744379681
1.773234201,200,34,-15,3.677248677,0.992029539
1.773234201,200,34,-15,3.677248677,0.788418498
1.773234201,200,34,-15,3.677248677,0.704342822
1.773234201,200,34,-15,3.677248677,0.452533684
1.773234201,200,34,-15,3.677248677,0.5326878
1.773234201,200,34,-15,3.677248677,0.997592633
1.773234201,200,34,-15,3.677248677,0.985370619
1.773234201,200,34,-15,3.677248677,0.751804453
1.773234201,200,34,-15,3.677248677,0.566999323
1.773234201,200,34,-15,3.677248677,0.863651839
1.773234201,200,34,-15,3.677248677,0.784260869
1.773234201,200,34,-15,3.677248677,0.449841556
1.773234201,200,34,-15,3.677248677,0.98436523
